device,{Z0H5-E7IA80CY-0824YVRG},01/04/2010 11:20:35,DTAA/SLC0778,PC-3199,Connect
device,{H8E8-F0AV41YH-6569KKXF},01/04/2010 11:40:47,DTAA/KSB0673,PC-0847,Connect
device,{F0S2-W3JE09YB-7989DUED},01/04/2010 11:42:44,DTAA/PXB0069,PC-1972,Connect
device,{F6S1-U7UM12WM-6110LIAE},01/04/2010 11:46:41,DTAA/MMH0612,PC-2886,Connect
device,{Q9C9-G7OC47FS-6846BISV},01/04/2010 11:46:51,DTAA/OYR0801,PC-0088,Connect
device,{E5T2-G7FT57UL-2548ODTA},01/04/2010 11:59:36,DTAA/JLM0053,PC-1334,Connect
device,{D3V3-E9KB08PY-8139HJVD},01/04/2010 12:09:29,DTAA/ELA0741,PC-1751,Disconnect
device,{P7F4-V5EH64FK-6156VVDC},01/04/2010 12:09:58,DTAA/CGM0343,PC-3039,Connect
device,{I6P5-V6KN90BF-2902IZTV},01/04/2010 12:13:18,DTAA/AFN0918,PC-3425,Disconnect
device,{L1B0-Q3JG26TC-5647YUEI},01/04/2010 12:14:17,DTAA/HNF0812,PC-4760,Connect
device,{X8S5-L7MF30BE-1136TWWK},01/04/2010 12:15:21,DTAA/BGF0236,PC-1848,Connect
device,{R9L5-O0QO02MW-3582FLNN},01/04/2010 12:17:00,DTAA/MMH0612,PC-2886,Disconnect
device,{B7X3-W1XM86CY-6329GABR},01/04/2010 12:17:31,DTAA/NNB0443,PC-4625,Connect
device,{B6D5-G1UV49WD-7087YELU},01/04/2010 12:18:38,DTAA/MIK0034,PC-0845,Disconnect
device,{Y4P6-G7NV12NO-6377LAYE},01/04/2010 12:20:03,DTAA/PSP0555,PC-0017,Connect
device,{Z2E8-N5XW71ZP-5705MICU},01/04/2010 12:31:06,DTAA/EDH0146,PC-3973,Connect
device,{D4F1-Z9ZW95TR-1171YYKI},01/04/2010 12:32:00,DTAA/SCW0707,PC-1217,Disconnect
device,{F1O4-B8NQ96QF-5477GTEL},01/04/2010 12:40:22,DTAA/TAO0639,PC-2198,Connect
device,{Z4C4-U3FS09EM-1886CJEF},01/04/2010 12:40:33,DTAA/MMF0289,PC-1734,Connect
device,{G6B2-B9TM00BP-4277KZNE},01/04/2010 12:43:56,DTAA/JJR0278,PC-1005,Connect
device,{V9X0-J5MZ92NE-5410EUMO},01/04/2010 12:50:50,DTAA/SJH0588,PC-2512,Connect
device,{S7N1-G0RY04PM-2530REQD},01/04/2010 12:58:59,DTAA/HCG0731,PC-4643,Connect
device,{T8O2-L9OB10MJ-4206MSJV},01/04/2010 12:59:17,DTAA/MAG0290,PC-4646,Connect
device,{W9S1-C1OD80XP-4703LFGM},01/04/2010 13:01:51,DTAA/PUH0847,PC-2550,Connect
device,{A3U7-T3JL71JL-8140AANL},01/04/2010 13:02:31,DTAA/CHA0174,PC-2751,Disconnect
device,{N6W5-D1BI38CO-6294MPGQ},01/04/2010 13:03:28,DTAA/HDR0261,PC-2506,Connect
device,{Z4K3-Z6JY07GN-0671CKMX},01/04/2010 13:05:47,DTAA/HCG0731,PC-4643,Disconnect
device,{M2A3-T3OT43ID-1258HLFJ},01/04/2010 13:07:03,DTAA/JCS0873,PC-1560,Disconnect
device,{Z3E0-F7TY30HF-8916ZBHZ},01/04/2010 13:13:32,DTAA/ODW0839,PC-1940,Connect
device,{I0J8-Z4ST81AS-8933MOBK},01/04/2010 13:14:46,DTAA/HNF0812,PC-4760,Disconnect
device,{D1G8-T1IT42OE-5175XFJY},01/04/2010 13:15:55,DTAA/TLB0017,PC-0053,Connect
device,{R4B7-M6RQ54UM-7055JKLS},01/04/2010 13:23:56,DTAA/COS0121,PC-0462,Connect
device,{I7I2-B3JN53XM-2048AKVP},01/04/2010 13:24:39,DTAA/XQW0354,PC-4067,Connect
device,{M2S7-G1ZG91KR-1111TUIF},01/04/2010 13:27:17,DTAA/JLM0053,PC-1334,Disconnect
device,{E8J5-E5SK57FQ-0460VZMX},01/04/2010 13:28:41,DTAA/PUH0847,PC-2550,Disconnect
device,{T8Y0-D5OH88DC-0513IESJ},01/04/2010 13:29:17,DTAA/XQW0354,PC-4067,Disconnect
device,{V3R2-C3LN15JJ-7462VYUL},01/04/2010 13:31:18,DTAA/SPK0818,PC-1938,Connect
device,{Z9F5-G8FJ57DV-8767JDUD},01/04/2010 13:37:26,DTAA/HSD0519,PC-2047,Connect
device,{U6P0-W1MV66ZX-9801OSFI},01/04/2010 13:44:10,DTAA/NNB0443,PC-4625,Disconnect
device,{Y7Y5-T1NT75ZW-2071FXHT},01/04/2010 13:46:20,DTAA/HSD0519,PC-2047,Disconnect
device,{E3L9-O1VW04YP-5829MXSM},01/04/2010 13:48:56,DTAA/MJM0469,PC-1592,Connect
device,{K5Y3-J6JA26KL-7175BEOJ},01/04/2010 13:51:29,DTAA/AZC0030,PC-4724,Disconnect
device,{D7L7-V8BG36DI-4639WLBT},01/04/2010 13:51:42,DTAA/TNB0740,PC-2015,Connect
device,{Y8Z3-U7MM64SR-1595SQVK},01/04/2010 13:54:29,DTAA/ESB0080,PC-2529,Connect
device,{P2C4-Q9QD38DE-1323HJSB},01/04/2010 13:58:10,DTAA/DAV0579,PC-1701,Disconnect
device,{Q7I1-E7JC47AT-3496UVQC},01/04/2010 14:04:51,DTAA/SOM0478,PC-3348,Disconnect
device,{U3C3-X2TS27NY-4511VQNR},01/04/2010 14:05:03,DTAA/IRC0991,PC-1118,Disconnect
device,{C2X0-B6LK36KT-6315IOTZ},01/04/2010 14:05:31,DTAA/AFR0646,PC-0323,Disconnect
device,{K7H9-A4ES86VL-8807LFXM},01/04/2010 14:09:28,DTAA/TLB0017,PC-0053,Disconnect
device,{U8G9-G7JR94TJ-4795KJMI},01/04/2010 14:10:10,DTAA/MJM0469,PC-1592,Disconnect
device,{V6H4-Q6UU96HQ-7350KTSP},01/04/2010 14:10:47,DTAA/SLC0778,PC-3199,Disconnect
device,{V3V3-M4FS79RM-3426KZQI},01/04/2010 14:12:58,DTAA/LCK0666,PC-3245,Connect
device,{R4U1-A6AU80YD-0553FDBM},01/04/2010 14:13:08,DTAA/MAG0290,PC-4646,Disconnect
device,{P9T6-B7US97EH-1117ZSUA},01/04/2010 14:18:00,DTAA/CSC0297,PC-2848,Connect
device,{T8N8-I8EM37JG-2361EXLI},01/04/2010 14:19:39,DTAA/RQH0770,PC-4225,Disconnect
device,{V1F1-R4GN79KQ-7853TJMW},01/04/2010 14:22:36,DTAA/EDH0146,PC-3973,Disconnect
device,{J6Y3-V8VG15MF-5991TRRZ},01/04/2010 14:25:23,DTAA/AJA0220,PC-3872,Connect
device,{E3L8-W5PV03GT-9808QJPD},01/04/2010 14:33:44,DTAA/KSB0673,PC-0847,Disconnect
device,{Q4A3-E7FL90PL-7980GTAH},01/04/2010 14:36:54,DTAA/RXE0207,PC-0650,Connect
device,{S4P9-H4HU00DJ-3384IRRK},01/04/2010 14:40:00,DTAA/SJH0588,PC-2512,Disconnect
device,{M4N7-I5FH88XL-4521OECF},01/04/2010 14:40:08,DTAA/ZKH0388,PC-1021,Disconnect
device,{Y3N8-G7MN22AB-9997GIHO},01/04/2010 14:47:53,DTAA/TNB0740,PC-2015,Disconnect
device,{Y2Y9-H6YZ73SP-5384AUFW},01/04/2010 14:48:27,DTAA/RCW0436,PC-3171,Connect
device,{S6E3-B8IJ51MQ-6628FYTL},01/04/2010 14:48:57,DTAA/MXM0838,PC-4983,Connect
device,{F2J2-Z1ND19JN-0058ZCFU},01/04/2010 14:53:16,DTAA/ODW0839,PC-1940,Disconnect
device,{W7B0-E4UK50GU-4821JRSF},01/04/2010 14:57:55,DTAA/SAH0192,PC-4079,Connect
device,{Q0L7-X2TH84GT-7893AYCV},01/04/2010 15:00:06,DTAA/IKH0904,PC-3664,Connect
device,{S9H9-D2HF69WA-4421EGWT},01/04/2010 15:05:30,DTAA/CAW0976,PC-4600,Connect
device,{K7K2-I8WT67IL-1121RZFB},01/04/2010 15:12:42,DTAA/IKH0904,PC-3664,Disconnect
device,{Z9I8-W0NV16GD-9163SMPK},01/04/2010 15:15:03,DTAA/EMZ0196,PC-1479,Disconnect
device,{P5V7-V3MC39UY-1891IUEX},01/04/2010 15:17:01,DTAA/COS0121,PC-0462,Disconnect
device,{G8T5-R3RD00MO-6135VQBK},01/04/2010 15:17:59,DTAA/LRH0747,PC-2216,Connect
device,{N7P6-K9ZQ08RX-5205OBNM},01/04/2010 15:22:45,DTAA/AMA0191,PC-4736,Connect
device,{S5F7-U9BY85PP-2716OMMJ},01/04/2010 15:23:03,DTAA/CSC0297,PC-2848,Disconnect
device,{E7F1-M7YR38PK-2293HFPW},01/04/2010 15:27:51,DTAA/BGF0236,PC-1848,Disconnect
device,{G8J2-C3RL83QD-7382FHFT},01/04/2010 15:28:05,DTAA/CHM0645,PC-1775,Connect
device,{G3F9-A9VR56EU-3416CAOW},01/04/2010 15:28:37,DTAA/RXE0207,PC-0650,Disconnect
device,{S7U0-M6BQ87WE-3081HGRB},01/04/2010 15:28:45,DTAA/AJC0266,PC-4661,Connect
device,{A4C9-N0TJ70YA-1945SEIX},01/04/2010 15:33:28,DTAA/JZO0727,PC-2134,Disconnect
device,{L6O9-G6EL65OK-8150FJBZ},01/04/2010 15:35:27,DTAA/PSP0555,PC-0017,Disconnect
device,{V8H6-I6RF08PB-1779FURU},01/04/2010 15:40:36,DTAA/SAH0192,PC-4079,Disconnect
device,{G7I2-N2CQ16LF-3703BVJR},01/04/2010 15:41:35,DTAA/PXB0069,PC-1972,Disconnect
device,{U3A6-B4TO53EX-7509PDUO},01/04/2010 15:46:31,DTAA/YCB0005,PC-3392,Connect
device,{P5O0-L6UX75HO-3554NWCG},01/04/2010 15:49:35,DTAA/SPK0818,PC-1938,Disconnect
device,{E1Q8-W7FB63EU-7143VFCE},01/04/2010 15:53:46,DTAA/LCK0666,PC-3245,Disconnect
device,{W0D8-U1SI51EW-3911YIAL},01/04/2010 15:58:10,DTAA/JNF0543,PC-1389,Connect
device,{B8O1-T5QL88ZV-8496IKLT},01/04/2010 15:59:48,DTAA/JNF0543,PC-1389,Disconnect
device,{Z8J5-S0CZ03OS-8394JAQM},01/04/2010 16:01:14,DTAA/RCW0436,PC-3171,Disconnect
device,{W3C4-X6VC70AV-9357BLHC},01/04/2010 16:02:02,DTAA/VMA0051,PC-1950,Connect
device,{G6N8-Z4FS34CQ-8833SBXM},01/04/2010 16:02:09,DTAA/WJG0153,PC-3249,Connect
device,{I1Q8-Q0LN71QO-0332RMKE},01/04/2010 16:02:59,DTAA/AJC0266,PC-4661,Disconnect
device,{I6P4-J9QM51TI-6114HWDG},01/04/2010 16:03:30,DTAA/WDW0485,PC-3096,Disconnect
device,{W0M9-F3TZ56IY-1029CTHH},01/04/2010 16:05:37,DTAA/ARK0026,PC-2707,Connect
device,{M1X3-D6TR80KP-7692JAWA},01/04/2010 16:06:11,DTAA/CAC0854,PC-0303,Connect
device,{Y9U1-L7PY15HJ-2379TTZX},01/04/2010 16:06:31,DTAA/GRS0372,PC-2242,Connect
device,{R1S7-A3YG87QF-9462ZJAX},01/04/2010 16:08:54,DTAA/AJA0220,PC-3872,Disconnect
device,{U1D6-C2MR92FT-7306IMFD},01/04/2010 16:11:33,DTAA/SHR0025,PC-0288,Connect
device,{W6J8-K3BA20OC-3993RMCH},01/04/2010 16:14:31,DTAA/GRS0372,PC-2242,Disconnect
device,{U6P5-S8YX76GW-6875XUOK},01/04/2010 16:15:19,DTAA/HSR0472,PC-3512,Connect
device,{P4L6-Y7BE54HB-1666KDJB},01/04/2010 16:15:56,DTAA/OJH0425,PC-1730,Disconnect
device,{R2U7-V2ZG96OQ-3356GRYE},01/04/2010 16:17:37,DTAA/ATJ0284,PC-4337,Connect
device,{U1X4-L8JJ48JD-5659JKVE},01/04/2010 16:20:09,DTAA/SHR0025,PC-0288,Disconnect
device,{N5W2-F7ZG76LK-3206AABD},01/04/2010 16:20:19,DTAA/WJG0153,PC-3249,Disconnect
device,{N5O0-T0XR66AN-4091GXWY},01/04/2010 16:20:27,DTAA/JMS0793,PC-3179,Connect
device,{Y0Q9-A8HQ46TU-6361FIVI},01/04/2010 16:21:43,DTAA/MXM0838,PC-4983,Disconnect
device,{K5Q2-Q9XE15JW-4811GSHY},01/04/2010 16:25:34,DTAA/KKW0676,PC-4445,Connect
device,{L5M2-W6WM42HF-0053OIWD},01/04/2010 16:27:27,DTAA/HIB0604,PC-4209,Connect
device,{U8F8-O7RA70LI-2660OYOD},01/04/2010 16:27:48,DTAA/HSR0472,PC-3512,Disconnect
device,{N3W5-K1CH94OE-1897AHIH},01/04/2010 16:31:34,DTAA/ESB0080,PC-2529,Disconnect
device,{Q3L0-H0GG87XB-3684IYRI},01/04/2010 16:32:48,DTAA/ATJ0284,PC-4337,Disconnect
device,{K5I4-A3PW08IV-9423IRTY},01/04/2010 16:33:29,DTAA/YCB0005,PC-3392,Disconnect
device,{U5D9-M9SI58WM-0223ELMR},01/04/2010 16:37:06,DTAA/BNW0850,PC-2260,Disconnect
device,{X1K5-Q1WL01FE-4210CRCD},01/04/2010 16:37:13,DTAA/CAW0976,PC-4600,Disconnect
device,{O6L4-M0OF64DU-3520DCSP},01/04/2010 16:38:18,DTAA/JMS0793,PC-3179,Disconnect
device,{M1K6-R2OW82RG-9457VYOA},01/04/2010 16:39:22,DTAA/AMA0191,PC-4736,Disconnect
device,{I2Q9-A2LO66OR-2467JMSA},01/04/2010 16:42:18,DTAA/VMA0051,PC-1950,Disconnect
device,{X3L5-N0MN34CB-5500HXDK},01/04/2010 16:45:15,DTAA/JJR0278,PC-1005,Disconnect
device,{O3R4-I1AE59QQ-5882NFQD},01/04/2010 16:49:40,DTAA/RBC0879,PC-1261,Disconnect
device,{O3Z7-E5GI14EN-9311UGRK},01/04/2010 16:55:38,DTAA/HTC0607,PC-1033,Connect
device,{F2N7-N4JC30ET-8225FZZM},01/04/2010 16:59:14,DTAA/LRH0747,PC-2216,Disconnect
device,{Y3S3-Y5ZC13BQ-5563XBSC},01/04/2010 17:07:43,DTAA/CCG0876,PC-3910,Connect
device,{P0D9-A0HI36QI-3051OQAA},01/04/2010 17:11:48,DTAA/ACH0803,PC-4334,Connect
device,{Q4Z6-K6UC02PV-0647UCKG},01/04/2010 17:14:47,DTAA/ACH0803,PC-4334,Disconnect
device,{O5Y4-V6XK28ZN-9914FOYJ},01/04/2010 17:14:50,DTAA/ABB0272,PC-0726,Disconnect
device,{H1Z3-J1FV58PY-6205GYMF},01/04/2010 17:15:43,DTAA/MCM0346,PC-2974,Disconnect
device,{M2F7-F6DF54WL-0240YAOU},01/04/2010 17:19:27,DTAA/CCG0876,PC-3910,Disconnect
device,{E6N7-A5ES23JG-3126YVON},01/04/2010 17:28:07,DTAA/FDP0500,PC-4873,Connect
device,{Z7W6-N4NP95QT-4655SUMF},01/04/2010 17:32:54,DTAA/CAC0854,PC-0303,Disconnect
device,{R1Q8-G7XQ69YS-2738MBRE},01/04/2010 17:36:20,DTAA/VFP0669,PC-1717,Disconnect
device,{P9X7-Z6GZ65LV-7093BAPS},01/04/2010 17:36:40,DTAA/KKW0676,PC-4445,Disconnect
device,{R7O4-N0FR01UJ-2972ZRVG},01/04/2010 17:38:08,DTAA/AGW0182,PC-4531,Connect
device,{C2N6-S5HD66DD-2793MEMM},01/04/2010 17:39:17,DTAA/AGW0182,PC-4531,Disconnect
device,{A2L4-R9PN29LR-8904UVGP},01/04/2010 17:40:59,DTAA/MMF0289,PC-1734,Disconnect
device,{Q3G9-E1BV38TT-6446SUXD},01/04/2010 17:49:56,DTAA/ARK0026,PC-2707,Disconnect
device,{X0X0-N0WG09MM-3514PSYS},01/04/2010 17:50:25,DTAA/TAO0639,PC-2198,Disconnect
device,{B5H0-N5TB86SE-5250JCBD},01/04/2010 17:54:46,DTAA/GRG0693,PC-3411,Connect
device,{B0P0-W8XR71ID-1881QNBJ},01/04/2010 18:07:44,DTAA/JSB0493,PC-2493,Connect
device,{T5T1-B5IE85XJ-5061EZZW},01/04/2010 18:22:38,DTAA/CPP0761,PC-2665,Disconnect
device,{X6R0-Y4OL75TB-5507TPCZ},01/04/2010 18:23:02,DTAA/HIB0604,PC-4209,Disconnect
device,{K5W1-U7CN77EM-7749JCFE},01/04/2010 18:23:27,DTAA/JSB0493,PC-2493,Disconnect
device,{B1I5-Q7MC99EN-8535GGQL},01/04/2010 18:29:31,DTAA/XKR0971,PC-1355,Connect
device,{Q9V5-K9WL63DC-9655ECKU},01/04/2010 18:39:20,DTAA/AJB0016,PC-1116,Connect
device,{I6A2-G3UE77MA-7402SPEN},01/04/2010 18:41:27,DTAA/XKR0971,PC-1355,Disconnect
device,{D9A9-F1GM06HV-7040RICE},01/04/2010 18:49:02,DTAA/HDR0261,PC-2506,Disconnect
device,{K7C3-G0WT93CQ-8087EROY},01/04/2010 18:54:54,DTAA/OYR0801,PC-0088,Disconnect
device,{I8R7-T6SC06LF-6125DHEF},01/04/2010 19:01:18,DTAA/LBB0095,PC-2780,Connect
device,{Z5W0-S8FA75IH-2544ENPA},01/04/2010 19:02:48,DTAA/LBB0095,PC-2780,Disconnect
device,{L5T2-M0FP36RX-7496TURX},01/04/2010 21:25:13,DTAA/NDS0490,PC-2549,Connect
device,{M8V8-X0IE73VU-7037NCIS},01/04/2010 21:26:20,DTAA/NDS0490,PC-2549,Disconnect
device,{P7M6-W2CZ92MF-9139WASN},01/05/2010 02:51:44,DTAA/CHA0174,PC-2751,Connect
device,{I0P9-A9AN27EB-1420BFHT},01/05/2010 02:58:09,DTAA/CHA0174,PC-2751,Disconnect
device,{U7N6-V4KF49HZ-8480MHQH},01/05/2010 03:34:07,DTAA/JCS0873,PC-1560,Connect
device,{H3J9-H8VD41WU-3863JBKH},01/05/2010 03:58:51,DTAA/JCS0873,PC-1560,Disconnect
device,{V1L9-V3PN78JZ-8911PLAJ},01/05/2010 04:00:26,DTAA/JHD0512,PC-2683,Connect
device,{A1O0-T2PX71WE-3984YLKJ},01/05/2010 04:11:23,DTAA/JHD0512,PC-2683,Disconnect
device,{F4X3-R5ZM65TP-5076PWQD},01/05/2010 07:33:59,DTAA/CCB0496,PC-0214,Connect
device,{I1B6-O6DL63CN-1254LEEA},01/05/2010 07:39:25,DTAA/MIK0034,PC-0845,Connect
device,{I3Q6-E4QV91OP-9082LQJQ},01/05/2010 08:09:42,DTAA/ARM0416,PC-1249,Connect
device,{N9D2-A1EI06KF-0936CPZM},01/05/2010 08:11:25,DTAA/GNH0394,PC-2161,Connect
device,{K9R0-I9PD90PS-3226SKDI},01/05/2010 08:14:50,DTAA/KKW0676,PC-4445,Connect
device,{W7Y5-N4BB57VG-7453OZKT},01/05/2010 08:24:37,DTAA/OJH0425,PC-1730,Connect
device,{Y3N5-E7TH01WJ-4813JQWQ},01/05/2010 08:24:42,DTAA/ARM0416,PC-1249,Disconnect
device,{N2R8-K9VK51VO-7500EEHY},01/05/2010 08:30:59,DTAA/GKJ0573,PC-3174,Connect
device,{Y3O7-X8BS47EZ-8054QNEX},01/05/2010 08:42:38,DTAA/SEF0446,PC-2477,Connect
device,{P2Q3-R1WP06GR-1866SRVD},01/05/2010 08:46:55,DTAA/SJA0691,PC-3231,Connect
device,{C4Q7-F3UR10FS-4193LUGF},01/05/2010 08:53:18,DTAA/SAH0192,PC-4079,Connect
device,{D6Q9-N8YR33SX-8934HNSY},01/05/2010 09:04:25,DTAA/HTC0607,PC-1033,Connect
device,{G9V0-R4LB45HJ-9220JBUR},01/05/2010 09:07:49,DTAA/GKJ0573,PC-3174,Disconnect
device,{E5Z4-Z4SB76TI-5671DKYR},01/05/2010 09:12:21,DTAA/AGW0182,PC-4531,Connect
device,{C5B8-U2CF65ED-8013WWNH},01/05/2010 09:13:23,DTAA/MXM0838,PC-4983,Connect
device,{P5M2-E5XA52FO-5875ICVL},01/05/2010 09:14:33,DTAA/AFH0331,PC-0850,Connect
device,{H1V9-X6JY27JM-8290OYFL},01/05/2010 09:17:10,DTAA/SJA0691,PC-3231,Disconnect
device,{T6B2-C9XR54OA-1521PULR},01/05/2010 09:17:41,DTAA/DFW0798,PC-3141,Connect
device,{N4V3-X3YO25YO-9021XRJJ},01/05/2010 09:25:32,DTAA/HTC0607,PC-1033,Disconnect
device,{T1P6-G2NT42GA-1907MFVY},01/05/2010 09:26:19,DTAA/CCB0496,PC-0214,Disconnect
device,{P8C9-U8TL28AP-2242JYDL},01/05/2010 09:35:35,DTAA/BJC0569,PC-2588,Connect
device,{F3O1-C7KA46TF-9236YFHC},01/05/2010 09:44:27,DTAA/NSP0910,PC-4479,Connect
device,{Y9K9-G7WP87OM-9492VSBO},01/05/2010 09:47:17,DTAA/JGB0062,PC-3269,Connect
device,{R4P4-I4PK77ZJ-1627BWGT},01/05/2010 09:49:41,DTAA/ATJ0284,PC-4337,Connect
device,{L6H4-O5DJ94PR-8133LMAT},01/05/2010 09:50:41,DTAA/AQG0678,PC-1127,Connect
device,{T7P3-J6TI13ZA-9171NBUI},01/05/2010 09:50:44,DTAA/VMA0051,PC-1950,Connect
device,{K9R4-Y2GC61QA-2831AXEE},01/05/2010 09:52:17,DTAA/QKR0651,PC-4881,Connect
device,{L2S1-Q8NC33BV-8394FAPU},01/05/2010 09:53:51,DTAA/MJM0469,PC-1592,Connect
device,{G4B0-Z0BE37EK-8159XKIA},01/05/2010 10:03:05,DTAA/ERP0254,PC-3959,Connect
device,{E7H3-L0HC75LW-3466AYIP},01/05/2010 10:10:45,DTAA/TNB0740,PC-2015,Connect
device,{X0J5-I6NO12CG-8899NSQA},01/05/2010 10:12:15,DTAA/AQG0678,PC-1127,Disconnect
device,{D5U8-M8BA54AB-8117BSDK},01/05/2010 10:19:50,DTAA/HBL0517,PC-1343,Connect
device,{Z0C0-B8SA52LX-1294FYTQ},01/05/2010 10:24:38,DTAA/FFP0721,PC-0690,Connect
device,{K4J1-Q1DG10NE-0512URYN},01/05/2010 10:26:58,DTAA/NSC0842,PC-4132,Connect
device,{R1S4-S4VE90IW-3560SENW},01/05/2010 10:31:04,DTAA/AGW0182,PC-4531,Disconnect
